# klaverjas spoor; spellen=200; zaad=6
30;8;0;4;1;T;9
30;8;1;3;0;9;53
30;8;2;2;0;A;53
30;8;3;1;1;B;38
30;=;3;76;76;20;10
31;1;0;2;3;B;58
31;1;1;3;1;8;53
31;1;2;4;3;7;22
31;1;3;1;3;9;38
31;2;0;4;3;H;57
31;2;1;3;2;9;53
31;2;2;2;3;T;67
31;2;3;1;0;7;53
31;3;0;2;3;A;56
31;3;1;3;0;V;53
31;3;2;4;2;T;52
31;3;3;1;0;8;53
31;4;0;4;2;8;13
31;4;1;3;1;H;53
31;4;2;2;2;7;36
31;4;3;1;2;H;38
31;5;0;3;0;A;9
31;5;1;4;1;7;53
31;5;2;1;0;H;36
31;5;3;2;0;9;3
31;6;0;3;0;T;13
31;6;1;4;2;B;53
31;6;2;1;1;B;53
31;6;3;2;0;B;38
31;7;0;3;2;A;9
31;7;1;4;2;V;40
31;7;2;1;1;T;68
31;7;3;2;3;8;29
31;8;0;4;1;A;13
31;8;1;3;3;V;65
31;8;2;2;1;9;36
31;8;3;1;1;V;38
31;=;3;56;96;10;0
32;1;0;3;2;A;7
32;1;1;4;2;9;34
32;1;2;1;2;V;36
32;1;3;2;2;8;3
32;2;0;3;0;A;7
32;2;1;4;0;H;40
32;2;2;1;0;B;4
32;2;3;2;0;7;3
32;3;0;3;3;8;62
32;3;1;4;3;V;40
32;3;2;1;3;T;6
32;3;3;2;3;H;3
32;4;0;3;2;7;13
32;4;1;4;2;B;40
32;4;2;1;1;H;29
32;4;3;2;2;T;38
32;5;0;3;3;B;5
32;5;1;4;1;7;65
32;5;2;1;1;T;29
32;5;3;2;3;9;38
32;6;0;3;2;H;5
32;6;1;4;1;V;65
32;6;2;1;1;A;29
32;6;3;2;0;9;53
32;7;0;3;3;7;13
32;7;1;4;3;A;40
32;7;2;1;1;9;29
32;7;3;2;0;V;53
32;8;0;3;0;T;13
32;8;1;4;1;B;65
32;8;2;1;0;8;36
32;8;3;2;1;8;35
32;=;1;122;30;0;10
33;1;0;4;2;9;7
33;1;1;3;2;8;40
33;1;2;2;2;B;36
33;1;3;1;2;7;39
33;2;0;2;1;A;7
33;2;1;3;1;T;40
33;2;2;4;1;9;36
33;2;3;1;1;7;3
33;3;0;2;0;A;8
33;3;1;3;3;8;53
33;3;2;4;0;8;36
33;3;3;1;0;B;3
33;4;0;2;1;H;8
33;4;1;3;1;8;40
33;4;2;4;3;H;69
33;4;3;1;1;B;3
33;5;0;4;2;A;57
33;5;1;3;3;B;53
33;5;2;2;3;T;68
33;5;3;1;2;T;38
33;6;0;4;2;H;55
33;6;1;3;3;V;53
33;6;2;2;0;9;68
33;6;3;1;1;V;53
33;7;0;2;3;7;47
33;7;1;3;3;A;40
33;7;2;4;2;V;28
33;7;3;1;0;H;53
33;8;0;2;3;9;8
33;8;1;3;0;V;53
33;8;2;4;0;7;53
33;8;3;1;0;T;53
33;=;2;0;152;0;30
34;1;0;3;3;7;5
34;1;1;4;0;7;65
34;1;2;1;3;V;36
34;1;3;2;3;8;3
34;2;0;4;2;T;7
34;2;1;3;2;V;40
34;2;2;2;2;9;4
34;2;3;1;2;H;3
34;3;0;2;3;A;2
34;3;1;3;3;T;40
34;3;2;4;2;8;53
34;3;3;1;0;V;29
34;4;0;3;3;9;13
34;4;1;4;3;B;40
34;4;2;1;0;H;29
34;4;3;2;0;B;29
34;5;0;4;1;H;9
34;5;1;3;1;8;34
34;5;2;2;1;T;4
34;5;3;1;1;7;38
34;6;0;4;1;V;13
34;6;1;3;1;B;40
34;6;2;2;1;A;36
34;6;3;1;0;A;29
34;7;0;1;0;9;58
34;7;1;4;2;A;53
34;7;2;3;1;9;53
34;7;3;2;0;8;38
34;8;0;3;3;H;5
34;8;1;4;0;T;65
34;8;2;1;2;B;53
34;8;3;2;2;7;68
34;=;0;76;76;0;10
35;1;0;4;3;V;7
35;1;1;3;3;A;40
35;1;2;2;3;B;6
35;1;3;1;3;7;3
35;2;0;4;3;9;57
35;2;1;3;2;7;53
35;2;2;2;3;8;36
35;2;3;1;3;H;38
35;3;0;4;2;8;13
35;3;1;3;2;H;40
35;3;2;2;2;9;23
35;3;3;1;2;A;38
35;4;0;3;0;T;7
35;4;1;4;0;8;40
35;4;2;1;0;9;4
35;4;3;2;0;H;3
35;5;0;3;0;A;9
35;5;1;4;2;B;53
35;5;2;1;0;V;36
35;5;3;2;0;B;38
35;6;0;3;0;7;9
35;6;1;4;1;H;53
35;6;2;1;1;V;68
35;6;3;2;1;7;53
35;7;0;1;1;A;8
35;7;1;4;2;T;53
35;7;2;3;1;B;36
35;7;3;2;1;9;38
35;8;0;1;1;8;47
35;8;1;4;1;T;40
35;8;2;3;3;T;28
35;8;3;2;2;V;53
35;=;3;100;52;30;0
36;1;0;1;1;B;58
36;1;1;4;3;8;53
36;1;2;3;0;V;69
36;1;3;2;1;H;3
36;2;0;3;3;9;5
36;2;1;4;1;V;65
36;2;2;1;3;7;36
36;2;3;2;3;A;38
36;3;0;2;1;9;58
36;3;1;3;3;V;53
36;3;2;4;2;8;53
36;3;3;1;1;7;3
36;4;0;4;2;A;7
36;4;1;3;2;V;34
36;4;2;2;2;B;4
36;4;3;1;2;9;3
36;5;0;4;0;8;13
36;5;1;3;0;T;40
36;5;2;2;0;7;23
36;5;3;1;0;H;38
36;6;0;1;1;A;58
36;6;1;4;1;8;40
36;6;2;3;2;T;69
36;6;3;2;2;7;53
36;7;0;3;3;T;9
36;7;1;4;0;B;53
36;7;2;1;2;H;53
36;7;3;2;0;9;53
36;8;0;1;1;T;56
36;8;1;4;3;H;53
36;8;2;3;3;B;53
36;8;3;2;0;A;53
36;=;1;105;47;10;0
37;1;0;2;3;9;63
37;1;1;3;0;V;53
37;1;2;4;0;9;69
37;1;3;1;3;8;38
37;2;0;4;1;H;11
37;2;1;3;2;H;53
37;2;2;2;1;8;4
37;2;3;1;1;A;46
37;3;0;3;2;T;7
37;3;1;4;2;7;40
37;3;2;1;2;B;4
37;3;3;2;2;V;38
37;4;0;1;1;B;54
37;4;1;4;1;V;40
37;4;2;3;3;V;12
37;4;3;2;1;T;38
37;5;0;3;0;T;13
37;5;1;4;0;7;34
37;5;2;1;0;B;36
37;5;3;2;0;8;3
37;6;0;3;2;9;5
37;6;1;4;3;7;65
37;6;2;1;2;8;36
37;6;3;2;0;H;53
37;7;0;4;0;A;13
37;7;1;3;2;A;53
37;7;2;2;3;H;35
37;7;3;1;1;7;53
37;8;0;2;3;T;15
37;8;1;3;3;B;40
37;8;2;4;3;A;36
37;8;3;1;1;9;68
37;=;3;105;47;50;0
38;1;0;1;3;8;1
38;1;1;4;3;T;40
38;1;2;3;3;B;6
38;1;3;2;3;7;3
38;2;0;1;1;V;54
38;2;1;4;1;9;34
38;2;2;3;3;H;12
38;2;3;2;1;7;34
38;3;0;3;0;8;5
38;3;1;4;3;V;65
38;3;2;1;0;7;36
38;3;3;2;0;B;3
38;4;0;4;2;A;1
38;4;1;3;2;T;40
38;4;2;2;0;V;68
38;4;3;1;2;7;3
38;5;0;4;1;A;9
38;5;1;3;1;8;40
38;5;2;2;1;H;36
38;5;3;1;1;B;3
38;6;0;2;0;A;8
38;6;1;3;0;H;40
38;6;2;4;0;9;36
38;6;3;1;2;8;53
38;7;0;4;2;H;9
38;7;1;3;2;B;40
38;7;2;2;0;T;68
38;7;3;1;2;9;38
38;8;0;4;2;V;5
38;8;1;3;3;9;65
38;8;2;2;3;A;35
38;8;3;1;1;T;68
38;=;3;75;77;10;0
39;1;0;2;0;A;7
39;1;1;3;0;H;40
39;1;2;4;0;V;36
39;1;3;1;0;7;3
39;2;0;2;3;9;63
39;2;1;3;3;T;40
39;2;2;4;3;H;36
39;2;3;1;0;8;53
39;3;0;4;1;7;13
39;3;1;3;1;A;16
39;3;2;2;1;8;23
39;3;3;1;1;H;3
39;4;0;3;0;B;7
39;4;1;4;0;9;40
39;4;2;1;0;T;36
39;4;3;2;3;V;29
39;5;0;4;1;9;13
39;5;1;3;1;B;40
39;5;2;2;1;V;36
39;5;3;1;1;T;38
39;6;0;1;2;A;8
39;6;1;4;2;H;40
39;6;2;3;2;9;36
39;6;3;2;2;7;3
39;7;0;1;2;B;14
39;7;1;4;3;8;65
39;7;2;3;3;A;28
39;7;3;2;2;8;34
39;8;0;1;2;V;14
39;8;1;4;3;B;65
39;8;2;3;3;7;35
39;8;3;2;2;T;38
39;=;3;58;94;50;50
40;1;0;1;3;T;7
40;1;1;4;3;9;18
40;1;2;3;3;B;6
40;1;3;2;3;8;38
40;2;0;3;0;T;7
40;2;1;4;0;V;34
40;2;2;1;0;8;36
40;2;3;2;0;9;38
40;3;0;3;2;7;5
40;3;1;4;3;V;65
40;3;2;1;2;H;23
40;3;3;2;2;8;32
40;4;0;4;1;T;7
40;4;1;3;2;B;53
40;4;2;2;1;8;4
40;4;3;1;1;B;3
40;5;0;2;1;A;7
40;5;1;3;0;H;53
40;5;2;4;1;V;36
40;5;3;1;1;9;3
40;6;0;4;3;A;57
40;6;1;3;3;7;40
40;6;2;2;2;T;68
40;6;3;1;3;H;38
40;7;0;4;0;B;13
40;7;1;3;0;A;40
40;7;2;2;2;9;53
40;7;3;1;1;H;68
40;8;0;3;0;7;9
40;8;1;4;2;V;53
40;8;2;1;2;A;53
40;8;3;2;1;7;53
40;=;3;88;64;80;0
41;1;0;2;0;A;8
41;1;1;3;0;9;40
41;1;2;4;0;B;36
41;1;3;1;0;8;3
41;2;0;2;1;A;8
41;2;1;3;1;7;40
41;2;2;4;1;H;36
41;2;3;1;1;8;3
41;3;0;4;2;9;57
41;3;1;3;3;9;53
41;3;2;2;2;B;66
41;3;3;1;2;V;3
41;4;0;4;2;T;57
41;4;1;3;2;8;40
41;4;2;2;2;A;66
41;4;3;1;2;H;38
41;5;0;4;0;T;9
41;5;1;3;3;B;53
41;5;2;2;0;V;36
41;5;3;1;0;H;38
41;6;0;4;0;7;9
41;6;1;3;1;V;53
41;6;2;2;3;V;68
41;6;3;1;1;9;53
41;7;0;2;2;7;56
41;7;1;3;3;T;53
41;7;2;4;3;8;53
41;7;3;1;3;H;53
41;8;0;4;3;7;13
41;8;1;3;3;A;40
41;8;2;2;1;B;53
41;8;3;1;1;T;68
41;=;2;23;129;10;0
42;1;0;1;3;7;7
42;1;1;4;3;H;40
42;1;2;3;3;9;6
42;1;3;2;3;8;38
42;2;0;1;0;T;63
42;2;1;4;0;9;40
42;2;2;3;0;8;36
42;2;3;2;0;A;46
42;3;0;4;2;8;13
42;3;1;3;2;A;40
42;3;2;2;2;7;23
42;3;3;1;2;9;24
42;4;0;3;3;V;55
42;4;1;4;0;7;53
42;4;2;1;3;T;67
42;4;3;2;1;7;53
42;5;0;3;3;B;55
42;5;1;4;2;V;53
42;5;2;1;3;A;36
42;5;3;2;1;8;53
42;6;0;3;0;H;7
42;6;1;4;1;V;53
42;6;2;1;0;B;36
42;6;3;2;0;V;38
42;7;0;3;1;B;13
42;7;1;4;1;T;40
42;7;2;1;1;9;36
42;7;3;2;1;H;38
42;8;0;4;2;T;9
42;8;1;3;1;A;53
42;8;2;2;2;H;36
42;8;3;1;2;B;38
42;=;3;88;64;60;50
43;1;0;2;1;A;8
43;1;1;3;1;7;34
43;1;2;4;1;H;36
43;1;3;1;1;9;38
43;2;0;2;3;A;8
43;2;1;3;3;9;34
43;2;2;4;2;B;69
43;2;3;1;3;8;3
43;3;0;2;3;7;41
43;3;1;3;3;T;40
43;3;2;4;0;7;45
43;3;3;1;3;V;38
43;4;0;2;1;V;54
43;4;1;3;1;B;34
43;4;2;4;0;9;12
43;4;3;1;0;B;29
43;5;0;3;3;B;5
43;5;1;4;0;A;65
43;5;2;1;2;7;53
43;5;3;2;2;V;68
43;6;0;2;0;T;58
43;6;1;3;2;9;53
43;6;2;4;2;8;53
43;6;3;1;0;H;38
43;7;0;4;2;A;9
43;7;1;3;1;T;53
43;7;2;2;0;8;35
43;7;3;1;2;H;3
43;8;0;4;3;H;9
43;8;1;3;1;8;53
43;8;2;2;0;V;35
43;8;3;1;2;T;53
43;=;0;39;113;0;10
44;1;0;3;0;B;57
44;1;1;4;0;7;40
44;1;2;1;0;T;4
44;1;3;2;0;A;38
44;2;0;1;2;T;63
44;2;1;4;3;V;53
44;2;2;3;1;8;69
44;2;3;2;2;7;3
44;3;0;3;3;7;13
44;3;1;4;3;A;16
44;3;2;1;3;B;36
44;3;3;2;3;9;38
44;4;0;4;2;A;7
44;4;1;3;2;H;40
44;4;2;2;2;V;36
44;4;3;1;2;8;3
44;5;0;4;3;H;13
44;5;1;3;3;8;40
44;5;2;2;1;B;53
44;5;3;1;0;V;29
44;6;0;3;0;9;57
44;6;1;4;0;8;40
44;6;2;1;0;H;36
44;6;3;2;1;V;53
44;7;0;1;2;B;8
44;7;1;4;1;A;53
44;7;2;3;1;7;53
44;7;3;2;1;H;53
44;8;0;3;3;T;9
44;8;1;4;1;9;53
44;8;2;1;2;9;53
44;8;3;2;1;T;53
44;=;0;121;31;10;20
45;1;0;2;0;8;7
45;1;1;3;0;9;40
45;1;2;4;0;B;6
45;1;3;1;0;A;3
45;2;0;4;0;T;57
45;2;1;3;1;8;53
45;2;2;2;0;H;36
45;2;3;1;0;7;38
45;3;0;4;1;7;13
45;3;1;3;1;V;34
45;3;2;2;1;T;36
45;3;3;1;3;9;53
45;4;0;4;3;B;5
45;4;1;3;0;V;65
45;4;2;2;3;7;34
45;4;3;1;3;H;3
45;5;0;3;2;A;9
45;5;1;4;1;B;53
45;5;2;1;2;7;4
45;5;3;2;2;8;3
45;6;0;1;2;T;8
45;6;1;4;2;9;40
45;6;2;3;2;V;36
45;6;3;2;2;H;38
45;7;0;1;2;B;8
45;7;1;4;3;V;53
45;7;2;3;1;H;53
45;7;3;2;3;8;53
45;8;0;1;3;A;8
45;8;1;4;1;A;53
45;8;2;3;1;9;53
45;8;3;2;3;T;38
45;=;0;80;72;10;0
46;1;0;1;2;9;7
46;1;1;4;2;8;34
46;1;2;3;2;B;6
46;1;3;2;2;V;3
46;2;0;1;3;T;41
46;2;1;4;3;A;40
46;2;2;3;2;7;45
46;2;3;2;3;8;3
46;3;0;3;2;A;57
46;3;1;4;2;H;40
46;3;2;1;0;T;68
46;3;3;2;2;T;38
46;4;0;3;1;A;9
46;4;1;4;3;9;53
46;4;2;1;1;7;4
46;4;3;2;1;9;3
46;5;0;3;0;8;13
46;5;1;4;0;A;16
46;5;2;1;0;7;36
46;5;3;2;0;V;3
46;6;0;2;1;T;7
46;6;1;3;1;B;40
46;6;2;4;0;B;53
46;6;3;1;1;8;3
46;7;0;4;3;H;9
46;7;1;3;0;9;53
46;7;2;2;3;B;36
46;7;3;1;1;V;53
46;8;0;4;3;V;9
46;8;1;3;3;7;40
46;8;2;2;0;H;53
46;8;3;1;1;H;53
46;=;2;104;48;0;10
47;1;0;4;2;7;5
47;1;1;3;1;B;65
47;1;2;2;2;V;34
47;1;3;1;2;8;32
47;2;0;1;3;A;7
47;2;1;4;3;8;40
47;2;2;3;3;9;36
47;2;3;2;3;7;38
47;3;0;3;2;B;5
47;3;1;4;1;H;65
47;3;2;1;2;9;23
47;3;3;2;2;A;38
47;4;0;2;1;A;58
47;4;1;3;0;9;53
47;4;2;4;3;V;69
47;4;3;1;1;T;38
47;5;0;2;1;V;56
47;5;1;3;0;V;53
47;5;2;4;0;T;69
47;5;3;1;3;B;53
47;6;0;2;1;9;56
47;6;1;3;3;H;53
47;6;2;4;0;7;53
47;6;3;1;0;B;53
47;7;0;2;1;8;56
47;7;1;3;2;T;53
47;7;2;4;0;8;53
47;7;3;1;2;H;53
47;8;0;4;3;T;9
47;8;1;3;0;A;53
47;8;2;2;1;7;35
47;8;3;1;0;H;53
47;=;1;34;118;20;10
48;1;0;1;2;H;7
48;1;1;4;2;V;40
48;1;2;3;2;B;6
48;1;3;2;2;7;39
48;2;0;1;3;A;7
48;2;1;4;3;B;40
48;2;2;3;3;V;22
48;2;3;2;3;T;3
48;3;0;3;1;A;9
48;3;1;4;1;7;34
48;3;2;1;1;8;4
48;3;3;2;1;T;38
48;4;0;3;3;9;5
48;4;1;4;2;9;65
48;4;2;1;3;8;36
48;4;3;2;3;H;38
48;5;0;2;0;A;7
48;5;1;3;0;H;34
48;5;2;4;0;9;36
48;5;3;1;0;8;38
48;6;0;4;1;B;13
48;6;1;3;1;V;16
48;6;2;2;2;T;29
48;6;3;1;1;H;38
48;7;0;4;3;7;13
48;7;1;3;1;9;53
48;7;2;2;0;7;53
48;7;3;1;2;8;29
48;8;0;3;0;T;7
48;8;1;4;0;V;40
48;8;2;1;2;A;35
48;8;3;2;0;B;38
48;=;2;100;52;90;20
49;1;0;2;1;A;8
49;1;1;3;1;7;34
49;1;2;4;0;H;69
49;1;3;1;3;H;29
49;2;0;1;0;T;7
49;2;1;4;0;V;40
49;2;2;3;0;9;36
49;2;3;2;0;8;3
49;3;0;1;2;T;7
49;3;1;4;2;8;40
49;3;2;3;2;9;36
49;3;3;2;2;B;38
49;4;0;3;3;8;7
49;4;1;4;3;9;18
49;4;2;1;3;B;6
49;4;3;2;3;V;3
49;5;0;1;0;A;63
49;5;1;4;0;7;40
49;5;2;3;1;T;69
49;5;3;2;0;B;38
49;6;0;1;2;7;5
49;6;1;4;2;V;40
49;6;2;3;1;8;53
49;6;3;2;1;V;53
49;7;0;4;3;7;55
49;7;1;3;1;9;53
49;7;2;2;3;T;67
49;7;3;1;2;H;53
49;8;0;2;3;A;56
49;8;1;3;1;H;53
49;8;2;4;1;B;53
49;8;3;1;2;A;53
49;=;3;104;48;70;10
50;1;0;1;2;A;7
50;1;1;4;2;T;40
50;1;2;3;2;8;36
50;1;3;2;2;H;3
50;2;0;3;2;B;5
50;2;1;4;3;V;65
50;2;2;1;2;V;36
50;2;3;2;2;9;38
50;3;0;4;0;T;7
50;3;1;3;0;9;40
50;3;2;2;0;B;4
50;3;3;1;0;H;38
50;4;0;4;0;7;5
50;4;1;3;3;H;65
50;4;2;2;0;V;34
50;4;3;1;1;8;53
50;5;0;3;0;8;13
50;5;1;4;1;7;53
50;5;2;1;3;7;35
50;5;3;2;0;A;38
50;6;0;3;1;B;13
50;6;1;4;1;V;34
50;6;2;1;3;8;29
50;6;3;2;1;9;3
50;7;0;3;2;7;5
50;7;1;4;3;B;65
50;7;2;1;3;A;35
50;7;3;2;1;H;68
50;8;0;4;1;A;13
50;8;1;3;1;T;40
50;8;2;2;3;T;35
50;8;3;1;3;9;29
50;=;3;93;59;10;20
51;1;0;2;3;B;7
51;1;1;3;3;V;34
51;1;2;4;1;T;69
51;1;3;1;3;8;3
51;2;0;2;0;T;7
51;2;1;3;0;9;40
51;2;2;4;1;H;69
51;2;3;1;0;H;3
51;3;0;4;1;8;5
51;3;1;3;3;T;65
51;3;2;2;2;7;53
51;3;3;1;1;7;32
51;4;0;1;3;9;58
51;4;1;4;3;A;40
51;4;2;3;2;T;69
51;4;3;2;3;7;38
51;5;0;3;2;A;9
51;5;1;4;1;9;53
51;5;2;1;0;B;68
51;5;3;2;2;8;3
51;6;0;1;3;H;56
51;6;1;4;0;7;53
51;6;2;3;2;B;53
51;6;3;2;2;9;53
51;7;0;3;2;V;13
51;7;1;4;1;A;53
51;7;2;1;0;8;53
51;7;3;2;2;H;38
51;8;0;2;0;A;8
51;8;1;3;1;V;53
51;8;2;4;0;V;36
51;8;3;1;1;B;53
51;=;3;64;88;0;10
52;1;0;3;0;A;7
52;1;1;4;0;B;40
52;1;2;1;0;9;4
52;1;3;2;0;V;3
52;2;0;3;2;V;7
52;2;1;4;3;7;53
52;2;2;1;2;B;6
52;2;3;2;2;8;3
52;3;0;3;1;A;7
52;3;1;4;1;8;40
52;3;2;1;1;V;4
52;3;3;2;1;7;3
52;4;0;3;2;9;57
52;4;1;4;2;A;40
52;4;2;1;2;7;36
52;4;3;2;2;H;38
52;5;0;1;0;7;47
52;5;1;4;0;H;40
52;5;2;3;2;T;28
52;5;3;2;0;T;38
52;6;0;1;0;8;8
52;6;1;4;3;H;53
52;6;2;3;3;9;53
52;6;3;2;3;8;53
52;7;0;3;1;9;13
52;7;1;4;3;B;53
52;7;2;1;1;B;36
52;7;3;2;1;T;46
52;8;0;4;3;A;9
52;8;1;3;3;V;40
52;8;2;2;1;H;53
52;8;3;1;3;T;38
52;=;2;110;42;0;30
53;1;0;2;0;8;7
53;1;1;3;1;7;53
53;1;2;4;0;B;6
53;1;3;1;0;T;3
53;2;0;2;3;A;2
53;2;1;3;3;T;40
53;2;2;4;1;T;52
53;2;3;1;3;B;3
53;3;0;2;3;H;8
53;3;1;3;1;B;53
53;3;2;4;2;9;53
53;3;3;1;3;V;38
53;4;0;2;1;H;41
53;4;1;3;1;A;40
53;4;2;4;0;7;45
53;4;3;1;1;8;3
53;5;0;2;2;T;7
53;5;1;3;2;H;40
53;5;2;4;2;V;22
53;5;3;1;2;B;38
53;6;0;2;3;9;5
53;6;1;3;3;8;40
53;6;2;4;3;7;36
53;6;3;1;0;9;29
53;7;0;3;0;A;7
53;7;1;4;0;H;40
53;7;2;1;1;V;68
53;7;3;2;0;V;38
53;8;0;1;1;9;8
53;8;1;4;2;A;53
53;8;2;3;2;8;53
53;8;3;2;2;7;53
53;=;0;46;106;70;50
54;1;0;1;0;A;7
54;1;1;4;3;8;53
54;1;2;3;0;B;6
54;1;3;2;0;V;3
54;2;0;1;2;8;5
54;2;1;4;2;A;16
54;2;2;3;2;V;34
54;2;3;2;1;H;68
54;3;0;4;0;8;7
54;3;1;3;0;H;40
54;3;2;2;0;9;6
54;3;3;1;0;7;39
54;4;0;4;2;7;13
54;4;1;3;2;T;40
54;4;2;2;3;9;53
54;4;3;1;2;B;3
54;5;0;3;3;A;7
54;5;1;4;3;T;34
54;5;2;1;3;H;36
54;5;3;2;3;B;38
54;6;0;3;2;9;9
54;6;1;4;3;V;53
54;6;2;1;2;H;36
54;6;3;2;1;9;53
54;7;0;1;0;T;56
54;7;1;4;3;7;53
54;7;2;3;1;7;53
54;7;3;2;1;B;53
54;8;0;3;1;8;13
54;8;1;4;1;V;40
54;8;2;1;1;T;36
54;8;3;2;1;A;38
54;=;0;92;60;0;30
55;1;0;4;3;H;7
55;1;1;3;3;V;40
55;1;2;2;3;B;6
55;1;3;1;2;8;53
55;2;0;4;0;A;7
55;2;1;3;0;9;40
55;2;2;2;0;T;4
55;2;3;1;0;H;3
55;3;0;4;1;A;9
55;3;1;3;1;7;34
55;3;2;2;2;T;68
55;3;3;1;1;8;3
55;4;0;4;2;7;5
55;4;1;3;3;9;65
55;4;2;2;2;9;23
55;4;3;1;2;B;3
55;5;0;3;1;V;5
55;5;1;4;3;T;65
55;5;2;1;1;9;36
55;5;3;2;2;V;68
55;6;0;4;1;T;9
55;6;1;3;1;H;40
55;6;2;2;0;8;68
55;6;3;1;0;B;53
55;7;0;4;3;A;55
55;7;1;3;1;B;53
55;7;2;2;3;7;36
55;7;3;1;2;H;53
55;8;0;4;3;8;55
55;8;1;3;0;V;53
55;8;2;2;0;7;68
55;8;3;1;2;A;53
55;=;3;16;136;0;50
56;1;0;1;3;V;7
56;1;1;4;1;8;53
56;1;2;3;3;B;6
56;1;3;2;3;8;3
56;2;0;3;2;A;9
56;2;1;4;2;H;40
56;2;2;1;2;8;4
56;2;3;2;2;7;3
56;3;0;3;1;7;13
56;3;1;4;1;T;40
56;3;2;1;1;H;23
56;3;3;2;1;B;38
56;4;0;2;0;B;1
56;4;1;3;0;T;40
56;4;2;4;0;A;6
56;4;3;1;0;8;38
56;5;0;2;3;9;58
56;5;1;3;3;H;34
56;5;2;4;0;7;53
56;5;3;1;3;7;38
56;6;0;4;0;9;5
56;6;1;3;3;A;65
56;6;2;2;0;H;36
56;6;3;1;1;V;68
56;7;0;3;2;V;13
56;7;1;4;0;V;53
56;7;2;1;2;9;36
56;7;3;2;2;B;38
56;8;0;3;2;T;13
56;8;1;4;1;A;53
56;8;2;1;1;9;53
56;8;3;2;3;T;29
56;=;3;64;88;0;10
57;1;0;2;0;8;7
57;1;1;3;0;H;40
57;1;2;4;0;9;6
57;1;3;1;0;7;39
57;2;0;2;2;T;7
57;2;1;3;2;H;40
57;2;2;4;2;B;22
57;2;3;1;2;8;3
57;3;0;2;0;A;58
57;3;1;3;3;9;53
57;3;2;4;3;B;53
57;3;3;1;0;T;38
57;4;0;4;2;A;9
57;4;1;3;2;7;40
57;4;2;2;1;T;68
57;4;3;1;2;9;38
57;5;0;4;2;V;9
57;5;1;3;3;V;53
57;5;2;2;1;9;68
57;5;3;1;3;7;53
57;6;0;2;0;V;56
57;6;1;3;1;B;53
57;6;2;4;1;7;53
57;6;3;1;1;8;53
57;7;0;2;0;B;56
57;7;1;3;1;H;53
57;7;2;4;1;V;53
57;7;3;1;3;T;53
57;8;0;4;3;H;13
57;8;1;3;1;A;53
57;8;2;2;3;8;36
57;8;3;1;3;A;38
57;=;0;26;126;10;20
58;1;0;1;3;H;7
58;1;1;4;3;V;40
58;1;2;3;3;B;6
58;1;3;2;3;7;39
58;2;0;1;1;T;7
58;2;1;4;1;8;40
58;2;2;3;1;9;22
58;2;3;2;3;T;29
58;3;0;2;2;T;7
58;3;1;3;2;8;40
58;3;2;4;2;9;22
58;3;3;1;2;V;3
58;4;0;4;0;H;7
58;4;1;3;0;B;40
58;4;2;2;0;V;4
58;4;3;1;2;7;53
58;5;0;2;3;A;58
58;5;1;3;3;8;40
58;5;2;4;0;T;69
58;5;3;1;1;7;53
58;6;0;4;0;9;9
58;6;1;3;1;V;53
58;6;2;2;0;8;4
58;6;3;1;2;B;53
58;7;0;4;2;A;9
58;7;1;3;1;B;53
58;7;2;2;0;A;53
58;7;3;1;2;H;38
58;8;0;4;0;7;9
58;8;1;3;1;H;53
58;8;2;2;3;9;35
58;8;3;1;1;A;53
58;=;3;27;125;40;70
59;1;0;4;0;A;7
59;1;1;3;0;H;40
59;1;2;2;0;B;6
59;1;3;1;0;9;3
59;2;0;2;1;A;8
59;2;1;3;3;8;53
59;2;2;4;1;7;36
59;2;3;1;1;9;3
59;3;0;4;2;B;13
59;3;1;3;2;9;40
59;3;2;2;2;H;49
59;3;3;1;2;7;38
59;4;0;2;1;B;54
59;4;1;3;1;8;40
59;4;2;4;0;8;12
59;4;3;1;1;V;3
59;5;0;4;3;V;13
59;5;1;3;3;T;16
59;5;2;2;3;7;23
59;5;3;1;3;A;38
59;6;0;3;0;T;57
59;6;1;4;2;V;53
59;6;2;1;0;V;36
59;6;3;2;0;7;38
59;7;0;1;1;H;8
59;7;1;4;3;H;53
59;7;2;3;3;B;53
59;7;3;2;3;9;53
59;8;0;1;1;T;8
59;8;1;4;2;A;53
59;8;2;3;2;8;53
59;8;3;2;2;T;53
59;=;0;81;71;10;0
60;1;0;1;2;T;7
60;1;1;4;2;9;40
60;1;2;3;2;B;36
60;1;3;2;2;7;3
60;2;0;3;3;T;7
60;2;1;4;3;A;18
60;2;2;1;3;9;6
60;2;3;2;3;8;38
60;3;0;1;2;A;7
60;3;1;4;2;H;40
60;3;2;3;0;T;69
60;3;3;2;2;V;38
60;4;0;1;3;B;58
60;4;1;4;3;7;34
60;4;2;3;0;8;53
60;4;3;2;1;7;53
60;5;0;3;0;B;13
60;5;1;4;0;A;40
60;5;2;1;0;7;23
60;5;3;2;0;9;38
60;6;0;4;3;H;7
60;6;1;3;3;V;40
60;6;2;2;1;B;68
60;6;3;1;0;V;53
60;7;0;4;2;8;9
60;7;1;3;1;H;53
60;7;2;2;1;9;68
60;7;3;1;1;T;53
60;8;0;4;1;V;13
60;8;1;3;0;H;53
60;8;2;2;1;8;36
60;8;3;1;1;A;38
60;=;3;113;39;70;20
61;1;0;4;0;T;7
61;1;1;3;0;9;40
61;1;2;2;3;B;68
